Season,TeamID,OrdinalRank
2003,1183,71.0241936931185
2003,1184,64.9584754297961
2003,1185,70.6210200780362
2003,1186,76.57351635082446
2003,1187,71.29540106970468
2003,1189,64.18411267171429
2003,1190,73.32933272312536
2003,1191,71.63729482001892
2003,1192,65.92373655252742
2003,1193,73.04084155297853
2003,1194,64.00658229120447
2003,1196,91.94363213105149
2003,1197,65.49968844159294
2003,1198,68.59838338520728
2003,1199,78.50400553189948
2003,1200,64.65964444352028
2003,1201,77.42442541594684
2003,1202,68.15378020936413
2003,1203,76.08054996936508
2003,1204,68.66222876765634
2003,1205,64.12488874949584
2003,1206,73.91524849138096
2003,1207,80.71873518709236
2003,1208,89.95387345426106
2003,1209,67.96443566600043
2003,1210,83.47175491081698
2003,1211,83.18568516323016
2003,1212,63.71162605397838
2003,1214,67.27596397409215
2003,1216,70.0898199475632
2003,1217,67.65039164028265
2003,1218,75.28391582106697
2003,1219,63.008256264628685
2003,1220,65.62056021941866
2003,1221,78.7858397449466
2003,1222,69.82678070110202
2003,1224,64.7193085953923
2003,1225,69.37031350665987
2003,1226,71.09180896007551
2003,1227,79.17023285803981
2003,1228,92.60568939581505
2003,1229,68.91846770079866
2003,1231,82.50850050225067
2003,1232,67.33819003258682
2003,1233,72.05204884657383
2003,1234,77.9553067732244
2003,1235,80.39336001132655
2003,1236,64.89860645432836
2003,1237,74.3631862547418
2003,1238,65.2586099166342
2003,1239,66.41189659054446
2003,1240,70.35454265144985
2003,1241,68.5346221716431
2003,1242,93.38043016844541
2003,1243,80.07651463384103
2003,1245,76.49050284397056
2003,1246,97.18195673230568
2003,1247,72.54256500930089
2003,1248,66.8423102199069
2003,1249,66.7806284716699
2003,1250,67.5878064476601
2003,1251,63.5939610104661
2003,1252,62.949919260373974
2003,1253,63.88846221100435
2003,1254,64.48095236983448
2003,1256,69.95809417595714
2003,1257,88.53143555922752
2003,1258,68.72615909653607
2003,1259,62.716982171970194
2003,1260,74.5901197981045
2003,1261,86.68128473202128
2003,1263,70.22196651710775
2003,1264,80.50083130292495
2003,1265,68.85427775809441
2003,1266,88.85286159062987
2003,1267,71.77498806998076
2003,1268,87.15343454214768
2003,1269,70.88932811590703
2003,1270,69.6958712768546
2003,1271,62.25302707074573
2003,1272,86.9128193400154
2003,1273,72.96915740533936
2003,1274,75.59907968395552
2003,1275,73.40190601652141
2003,1276,80.28683557734884
2003,1277,85.83125021155043
2003,1278,78.22727661629077
2003,1279,81.05348658801348
2003,1280,89.560373400848
2003,1281,86.03358760961811
2003,1282,65.98454620321061
2003,1283,77.51176516087057
2003,1284,67.0897036408278
2003,1285,69.56535790201467
2003,1286,68.4709443600451
2003,1287,72.89764413580004
2003,1288,62.31088472691327
2003,1289,62.13742654340833
2003,1290,66.53455187983651
2003,1291,63.65277116098271
2003,1292,74.43860348711299
2003,1293,76.65688587209718
2003,1296,75.99953963424154
2003,1298,63.82947127361285
2003,1299,61.96430920282707
2003,1301,82.2509006257393
2003,1304,72.6132562315285
2003,1305,79.46555780900151
2003,1306,63.53519530464085
2003,1307,70.02390499944157
2003,1308,77.8656528830235
2003,1309,70.82207515138225
2003,1310,71.91323499147788
2003,1311,62.36878096202538
2003,1313,63.183518100560306
2003,1314,80.94080356929341
2003,1317,66.904058066912
2003,1318,68.98274581040286
2003,1319,69.89238642267641
2003,1320,70.42099462044897
2003,1321,72.26136283313659
2003,1322,63.476473748682345
2003,1323,86.4580231362834
2003,1324,70.68792239605628
2003,1325,72.47203201179197
2003,1326,79.26797572976378
2003,1328,90.3805687189329
2003,1329,85.07702865516957
2003,1330,71.15954768572789
2003,1331,72.12167264985223
2003,1332,83.04610862813485
2003,1333,75.51986966391752
2003,1334,71.22741125337711
2003,1335,82.90869600978151
2003,1336,69.1761175375953
2003,1337,72.68410768769768
2003,1338,95.51464175441846
2003,1339,69.30548846330217
2003,1340,65.31879744375391
2003,1341,66.35066293192585
2003,1343,72.82629953232302
2003,1344,82.77335004091873
2003,1345,83.61848068820868
2003,1346,67.52529430705972
2003,1347,63.06663489240901
2003,1348,76.16187919475067
2003,1349,76.32551756199251
2003,1350,78.04545452107143
2003,1351,68.79017516021662
2003,1352,64.54046668371882
2003,1353,75.44094211978091
2003,1354,67.77578370336737
2003,1356,81.16731886690523
2003,1357,63.417796050689795
2003,1358,74.28799179533719
2003,1359,69.4352328107191
2003,1360,78.59736484154088
2003,1361,77.16497514491618
2003,1362,75.83845330472882
2003,1363,64.8387892363509
2003,1364,76.82472041071782
2003,1365,67.46285459807937
2003,1366,62.0796832018059
2003,1368,66.28949127391175
2003,1369,66.6574611414139
2003,1371,82.12463525101468
2003,1372,74.21301682069215
2003,1373,73.98937699474997
2003,1374,74.13825811486932
2003,1375,71.50014243950552
2003,1376,79.3664111822184
2003,1378,75.20580803305579
2003,1379,73.25694204894543
2003,1380,62.77515532909427
2003,1381,65.80229296219804
2003,1382,78.41121315585693
2003,1383,66.71901228806735
2003,1384,66.5959745103692
2003,1385,78.97675404467736
2003,1386,87.40406226515242
2003,1387,79.07316469324164
2003,1388,73.84132407485096
2003,1389,67.21380794299567
2003,1390,84.90041481842306
2003,1391,63.30057107538854
2003,1392,65.0183965371314
2003,1393,88.22782692922269
2003,1394,66.04541502592912
2003,1395,71.43176519521504
2003,1396,79.66606279666304
2003,1397,81.51612180452466
2003,1398,62.02197749822917
2003,1399,76.90919965595383
2003,1400,91.36405201509885
2003,1401,77.59954814364725
2003,1402,69.7612759883533
2003,1403,84.2331532085878
2003,1404,68.2170521562162
2003,1405,74.51424685510906
2003,1406,62.54270355978838
2003,1407,79.86965539543893
2003,1408,75.91884257005837
2003,1409,81.63497290465199
2003,1410,63.24202322855412
2003,1411,65.43933629977445
2003,1412,80.18122952243614
2003,1414,75.36229236306758
2003,1415,65.07837015478826
2003,1416,74.81915167159427
2003,1417,76.99406338718042
2003,1418,79.56543496267916
2003,1419,67.02775422663781
2003,1420,63.77052599024374
2003,1421,65.13839666535681
2003,1422,66.16733202405548
2003,1423,82.37883232000479
2003,1424,81.3985932370594
2003,1425,78.6913048291248
2003,1426,70.5542321486802
2003,1427,65.1984764556238
2003,1428,83.76783717927627
2003,1429,76.24353308228488
2003,1431,64.30270353400167
2003,1433,75.6785769880817
2003,1434,77.68778384556879
2003,1435,77.33751972235011
2003,1436,73.54761048486316
2003,1437,80.60927927625205
2003,1438,78.3189744513496
2003,1439,75.05038141442715
2003,1440,64.24338415664118
2003,1441,64.36207113696152
2003,1442,63.35916192164783
2003,1443,81.75519598215516
2003,1444,78.88098437039538
2003,1447,70.48755739430688
2003,1448,89.19474802469931
2003,1449,73.47466442225756
2003,1450,69.5002472973504
2003,1451,80.82923181603402
2003,1452,76.40783872786676
2003,1453,68.407349193929
2003,1454,81.28234038320726
2003,1455,75.7583665083018
2003,1456,65.86298562131925
2003,1457,69.24075677210382
2003,1458,87.9398738965024
2003,1459,69.63056557403154
2003,1460,67.40048670818675
2003,1461,77.07931925604763
2003,1462,87.66578569568807
2003,1463,71.84404150394407
2003,1464,65.56009627548991
2004,1102,82.37883232000479
2004,1103,71.56865180382707
2004,1104,84.2331532085878
2004,1105,63.35916192164783
2004,1106,64.8387892363509
2004,1107,63.008256264628685
2004,1108,62.89162361239843
2004,1110,71.22741125337711
2004,1111,67.71305051333476
2004,1112,84.39455790153535
2004,1113,73.76760086050405
2004,1114,72.6132562315285
2004,1115,62.02197749822917
2004,1116,77.59954814364725
2004,1117,72.47203201179197
2004,1119,62.25302707074573
2004,1120,79.17023285803981
2004,1122,76.08054996936508
2004,1123,74.06371253209845
2004,1124,68.02747265734712
2004,1125,76.74061822161633
2004,1126,62.60075654085452
2004,1127,66.41189659054446
2004,1128,71.43176519521504
2004,1129,81.63497290465199
2004,1130,83.32752991500095
2004,1131,75.44094211978091
2004,1132,71.50014243950552
2004,1133,72.05204884657383
2004,1135,70.35454265144985
2004,1137,68.09058727563814
2004,1138,76.57351635082446
2004,1139,74.5901197981045
2004,1140,84.72796547971019
2004,1141,65.37903943673376
2004,1142,69.4352328107191
2004,1143,75.91884257005837
2004,1144,62.54270355978838
2004,1145,67.40048670818675
2004,1147,70.42099462044897
2004,1148,67.83859185521631
2004,1149,63.24202322855412
2004,1150,83.47175491081698
2004,1151,73.04084155297853
2004,1152,68.79017516021662
2004,1153,88.22782692922269
2004,1154,62.833369056021205
2004,1155,76.99406338718042
2004,1156,64.06571206365416
2004,1157,66.22838113117265
2004,1158,73.98937699474997
2004,1159,65.13839666535681
2004,1160,81.3985932370594
2004,1161,74.7425685643715
2004,1162,65.2586099166342
2004,1163,90.84746532701877
2004,1164,66.4731927408634
2004,1165,67.65039164028265
2004,1166,78.50400553189948
2004,1168,69.04711292064118
2004,1169,71.98257020487843
2004,1170,69.1761175375953
2004,1171,62.48469013431517
2004,1172,74.13825811486932
2004,1173,80.71873518709236
2004,1174,73.69407602441491
2004,1175,66.04541502592912
2004,1176,70.88932811590703
2004,1177,81.75519598215516
2004,1178,78.3189744513496
2004,1179,72.1914433796123
2004,1180,77.68778384556879
2004,1181,97.18195673230568
2004,1182,74.28799179533719
2004,1183,65.0183965371314
2004,1184,69.56535790201467
2004,1185,69.37031350665987
2004,1186,74.66622583454131
2004,1187,75.51986966391752
2004,1189,66.904058066912
2004,1190,80.07651463384103
2004,1191,68.59838338520728
2004,1192,69.7612759883533
2004,1193,76.32551756199251
2004,1194,66.28949127391175
2004,1196,87.40406226515242
2004,1197,64.9584754297961
2004,1198,62.949919260373974
2004,1199,86.9128193400154
2004,1200,66.7806284716699
2004,1201,77.51176516087057
2004,1202,71.91323499147788
2004,1203,83.18568516323016
2004,1204,73.620746801696
2004,1205,64.77902340550482
2004,1206,78.04545452107143
2004,1207,73.84132407485096
2004,1208,81.99997019637543
2004,1209,73.47466442225756
2004,1210,89.95387345426106
2004,1211,95.51464175441846
2004,1212,63.65277116098271
2004,1214,64.7193085953923
2004,1216,64.12488874949584
2004,1217,63.12505541356025
2004,1218,78.41121315585693
2004,1219,66.35066293192585
2004,1220,72.89764413580004
2004,1221,70.6210200780362
2004,1222,69.30548846330217
2004,1224,62.65884932747053
2004,1225,72.54256500930089
2004,1226,65.43933629977445
2004,1227,81.05348658801348
2004,1228,87.15343454214768
2004,1229,71.09180896007551
2004,1231,77.7764820554402
2004,1232,70.82207515138225
2004,1233,69.95809417595714
2004,1234,79.3664111822184
2004,1235,79.07316469324164
2004,1236,63.77052599024374
2004,1237,75.83845330472882
2004,1238,63.88846221100435
2004,1239,64.48095236983448
2004,1240,67.5878064476601
2004,1241,65.80229296219804
2004,1242,85.83125021155043
2004,1243,78.22727661629077
2004,1245,79.76746231001655
2004,1246,93.38043016844541
2004,1247,71.36351856530194
2004,1248,68.2170521562162
2004,1249,63.5939610104661
2004,1250,68.5346221716431
2004,1251,70.95670052442009
2004,1252,63.30057107538854
2004,1253,64.60003059124523
2004,1254,63.417796050689795
2004,1256,76.16187919475067
2004,1257,86.24233013315367
2004,1258,71.15954768572789
2004,1259,62.716982171970194
2004,1260,70.02390499944157
2004,1261,80.94080356929341
2004,1263,69.5002472973504
2004,1264,81.28234038320726
2004,1265,64.30270353400167
2004,1266,77.07931925604763
2004,1267,71.77498806998076
2004,1268,87.9398738965024
2004,1269,71.29540106970468
2004,1270,66.53455187983651
2004,1271,62.36878096202538
2004,1272,84.55942429958863
2004,1273,68.407349193929
2004,1274,75.28391582106697
2004,1275,75.6785769880817
2004,1276,81.16731886690523
2004,1277,83.76783717927627
2004,1278,73.91524849138096
2004,1279,75.12796464667076
2004,1280,91.36405201509885
2004,1281,82.12463525101468
2004,1282,72.12167264985223
2004,1283,77.25103917622681
2004,1284,70.48755739430688
2004,1285,67.02775422663781
2004,1286,67.96443566600043
2004,1287,69.89238642267641
2004,1288,63.06663489240901
2004,1290,70.1558400910194
2004,1291,65.62056021941866
2004,1292,74.9730541903759
2004,1293,80.50083130292495
2004,1296,68.15378020936413
2004,1298,62.77515532909427
2004,1299,62.0796832018059
2004,1301,91.94363213105149
2004,1304,82.2509006257393
2004,1305,86.4580231362834
2004,1306,64.89860645432836
2004,1307,76.40783872786676
2004,1308,70.0898199475632
2004,1309,72.7551214255473
2004,1310,76.90919965595383
2004,1311,62.1952077550125
2004,1313,63.53519530464085
2004,1314,89.560373400848
2004,1317,68.98274581040286
2004,1318,69.63056557403154
2004,1319,70.22196651710775
2004,1320,78.7858397449466
2004,1321,77.42442541594684
2004,1322,65.68108069605512
2004,1323,82.50850050225067
2004,1324,71.63729482001892
2004,1325,70.68792239605628
2004,1326,73.18473155088772
2004,1328,80.60927927625205
2004,1329,90.3805687189329
2004,1330,76.24353308228488
2004,1331,73.25694204894543
2004,1332,77.9553067732244
2004,1333,73.11269883455849
2004,1334,79.66606279666304
2004,1335,77.33751972235011
2004,1336,68.72615909653607
2004,1337,75.99953963424154
2004,1338,94.3184589191568
2004,1339,72.82629953232302
2004,1340,67.33819003258682
2004,1341,62.13742654340833
2004,1343,76.82472041071782
2004,1344,86.68128473202128
2004,1345,80.39336001132655
2004,1346,63.947499112463454
2004,1347,64.18411267171429
2004,1348,78.13610728754172
2004,1349,79.56543496267916
2004,1350,83.61848068820868
2004,1351,68.34383592705633
2004,1352,65.07837015478826
2004,1353,79.26797572976378
2004,1354,67.52529430705972
2004,1356,82.63997986858907
2004,1357,64.65964444352028
2004,1358,65.1984764556238
2004,1359,66.10634347849535
2004,1360,64.42148730217514
2004,1361,75.20580803305579
2004,1362,73.40190601652141
2004,1363,67.0897036408278
2004,1364,74.89597892689291
2004,1365,72.96915740533936
2004,1366,62.31088472691327
2004,1368,69.11156987713012
2004,1369,66.71901228806735
2004,1371,85.25808940732684
2004,1372,73.54761048486316
2004,1373,69.24075677210382
2004,1374,75.05038141442715
2004,1375,70.75494033605034
2004,1376,84.07501515526647
2004,1378,69.82678070110202
2004,1379,72.68410768769768
2004,1380,64.00658229120447
2004,1381,67.27596397409215
2004,1382,66.8423102199069
2004,1383,67.77578370336737
2004,1384,65.98454620321061
2004,1385,70.5542321486802
2004,1386,92.60568939581505
2004,1387,79.46555780900151
2004,1388,79.86965539543893
2004,1389,72.33143284088865
2004,1390,89.19474802469931
2004,1391,65.31879744375391
2004,1392,63.82947127361285
2004,1393,85.44390923202646
2004,1394,68.85427775809441
2004,1395,74.3631862547418
2004,1396,78.88098437039538
2004,1397,78.97675404467736
2004,1398,65.49968844159294
2004,1399,66.96587255337265
2004,1400,87.66578569568807
2004,1401,67.90147562214668
2004,1402,65.86298562131925
2004,1403,85.07702865516957
2004,1404,66.16733202405548
2004,1405,76.65688587209718
2004,1406,65.56009627548991
2004,1407,77.8656528830235
2004,1408,68.4709443600451
2004,1409,71.84404150394407
2004,1410,66.6574611414139
2004,1411,63.71162605397838
2004,1412,83.91996471305946
2004,1414,68.91846770079866
2004,1415,70.28820033007068
2004,1416,77.16497514491618
2004,1417,73.32933272312536
2004,1418,80.82923181603402
2004,1419,64.54046668371882
2004,1420,64.36207113696152
2004,1421,63.476473748682345
2004,1422,67.46285459807937
2004,1423,75.36229236306758
2004,1424,79.97266489070186
2004,1425,74.81915167159427
2004,1426,69.6958712768546
2004,1427,68.66222876765634
2004,1428,82.77335004091873
2004,1429,83.04610862813485
2004,1431,82.90869600978151
2004,1433,78.59736484154088
2004,1434,74.43860348711299
2004,1435,86.03358760961811
2004,1436,72.26136283313659
2004,1437,81.51612180452466
2004,1438,80.28683557734884
2004,1439,75.7583665083018
2004,1440,62.42671601682491
2004,1441,67.21380794299567
2004,1442,63.183518100560306
2004,1443,74.51424685510906
2004,1444,84.90041481842306
2004,1447,65.74165813286929
2004,1448,88.85286159062987
2004,1449,81.87684330749248
2004,1450,75.59907968395552
2004,1451,71.0241936931185
2004,1452,76.49050284397056
2004,1453,72.40165526733487
2004,1454,78.6913048291248
2004,1455,80.18122952243614
2004,1456,66.5959745103692
2004,1457,67.15172135694647
2004,1458,88.53143555922752
2004,1459,64.24338415664118
2004,1460,71.70607304671663
2004,1461,74.21301682069215
2004,1462,85.6348343541645
2004,1463,68.28040382325042
2004,1464,65.92373655252742
2005,1102,80.28683557734884
2005,1103,79.07316469324164
2005,1104,87.40406226515242
2005,1105,65.43933629977445
2005,1106,63.24202322855412
2005,1107,71.29540106970468
2005,1108,61.96430920282707
2005,1110,69.56535790201467
2005,1111,71.0241936931185
2005,1112,88.22782692922269
2005,1113,79.66606279666304
2005,1114,74.3631862547418
2005,1115,62.31088472691327
2005,1116,78.59736484154088
2005,1117,71.91323499147788
2005,1119,62.1952077550125
2005,1120,74.13825811486932
2005,1122,70.75494033605034
2005,1123,76.65688587209718
2005,1124,67.65039164028265
2005,1125,68.2170521562162
2005,1126,62.77515532909427
2005,1127,70.95670052442009
2005,1128,68.5346221716431
2005,1129,68.91846770079866
2005,1130,86.68128473202128
2005,1131,76.08054996936508
2005,1132,74.28799179533719
2005,1133,74.06371253209845
2005,1135,66.96587255337265
2005,1137,76.16187919475067
2005,1138,81.28234038320726
2005,1139,71.63729482001892
2005,1140,73.04084155297853
2005,1141,68.4709443600451
2005,1142,62.65884932747053
2005,1143,75.51986966391752
2005,1144,62.13742654340833
2005,1145,65.37903943673376
2005,1147,62.54270355978838
2005,1148,67.0897036408278
2005,1149,65.07837015478826
2005,1150,82.12463525101468
2005,1151,72.05204884657383
2005,1152,67.40048670818675
2005,1153,85.83125021155043
2005,1154,63.12505541356025
2005,1155,82.2509006257393
2005,1156,68.66222876765634
2005,1157,65.2586099166342
2005,1158,72.47203201179197
2005,1159,66.04541502592912
2005,1160,77.16497514491618
2005,1161,73.18473155088772
2005,1162,65.98454620321061
2005,1163,91.94363213105149
2005,1164,67.46285459807937
2005,1165,67.83859185521631
2005,1166,83.76783717927627
2005,1168,74.5901197981045
2005,1169,76.32551756199251
2005,1170,64.48095236983448
2005,1171,64.42148730217514
2005,1172,75.36229236306758
2005,1173,74.89597892689291
2005,1174,67.21380794299567
2005,1175,69.7612759883533
2005,1176,78.04545452107143
2005,1177,80.82923181603402
2005,1178,75.05038141442715
2005,1179,74.43860348711299
2005,1180,76.49050284397056
2005,1181,94.3184589191568
2005,1182,66.10634347849535
2005,1183,67.71305051333476
2005,1184,73.25694204894543
2005,1185,70.0898199475632
2005,1186,65.1984764556238
2005,1187,70.5542321486802
2005,1189,64.12488874949584
2005,1190,66.7806284716699
2005,1191,72.26136283313659
2005,1192,70.1558400910194
2005,1193,70.48755739430688
2005,1194,67.02775422663781
2005,1196,89.560373400848
2005,1197,63.71162605397838
2005,1198,69.30548846330217
2005,1199,77.59954814364725
2005,1200,70.42099462044897
2005,1201,71.22741125337711
2005,1202,69.95809417595714
2005,1203,82.77335004091873
2005,1204,72.7551214255473
2005,1205,68.79017516021662
2005,1206,73.40190601652141
2005,1207,79.26797572976378
2005,1208,69.04711292064118
2005,1209,67.77578370336737
2005,1210,86.24233013315367
2005,1211,87.9398738965024
2005,1212,63.77052599024374
2005,1214,68.34383592705633
2005,1216,63.53519530464085
2005,1217,68.98274581040286
2005,1218,73.620746801696
2005,1219,68.407349193929
2005,1220,76.82472041071782
2005,1221,78.88098437039538
2005,1222,77.25103917622681
2005,1224,62.0796832018059
2005,1225,66.28949127391175
2005,1226,63.476473748682345
2005,1227,73.84132407485096
2005,1228,97.18195673230568
2005,1229,75.44094211978091
2005,1231,81.75519598215516
2005,1232,72.54256500930089
2005,1233,70.28820033007068
2005,1234,85.44390923202646
2005,1235,82.63997986858907
2005,1236,64.60003059124523
2005,1237,73.32933272312536
2005,1238,63.5939610104661
2005,1239,65.13839666535681
2005,1240,64.30270353400167
2005,1241,63.06663489240901
2005,1242,89.19474802469931
2005,1243,79.56543496267916
2005,1245,78.7858397449466
2005,1246,88.85286159062987
2005,1247,68.72615909653607
2005,1248,64.18411267171429
2005,1249,71.84404150394407
2005,1250,68.09058727563814
2005,1251,66.35066293192585
2005,1252,65.0183965371314
2005,1253,67.52529430705972
2005,1254,64.9584754297961
2005,1255,61.90667808784761
2005,1256,72.96915740533936
2005,1257,90.3805687189329
2005,1258,72.40165526733487
2005,1259,62.716982171970194
2005,1260,72.6132562315285
2005,1261,84.55942429958863
2005,1263,69.11156987713012
2005,1264,71.77498806998076
2005,1265,66.53455187983651
2005,1266,76.99406338718042
2005,1267,70.02390499944157
2005,1268,82.90869600978151
2005,1269,72.1914433796123
2005,1270,67.27596397409215
2005,1271,61.84908392761244
2005,1272,81.16731886690523
2005,1273,66.71901228806735
2005,1274,78.97675404467736
2005,1275,80.94080356929341
2005,1276,74.81915167159427
2005,1277,93.38043016844541
2005,1278,84.72796547971019
2005,1279,75.91884257005837
2005,1280,83.18568516323016
2005,1281,77.07931925604763
2005,1282,72.33143284088865
2005,1283,81.51612180452466
2005,1284,68.28040382325042
2005,1285,70.22196651710775
2005,1286,67.5878064476601
2005,1287,64.89860645432836
2005,1288,63.82947127361285
2005,1290,65.74165813286929
2005,1291,62.833369056021205
2005,1292,75.6785769880817
2005,1293,73.69407602441491
2005,1294,62.89162361239843
2005,1296,73.76760086050405
2005,1298,64.00658229120447
2005,1299,62.25302707074573
2005,1301,86.03358760961811
2005,1304,78.3189744513496
2005,1305,82.37883232000479
2005,1306,65.92373655252742
2005,1307,85.25808940732684
2005,1308,65.31879744375391
2005,1309,71.09180896007551
2005,1310,75.59907968395552
2005,1311,62.42671601682491
2005,1313,64.77902340550482
2005,1314,95.51464175441846
2005,1317,68.02747265734712
2005,1318,76.57351635082446
2005,1319,66.5959745103692
2005,1320,81.99997019637543
2005,1321,75.99953963424154
2005,1322,72.68410768769768
2005,1323,81.63497290465199
2005,1324,71.50014243950552
2005,1325,78.22727661629077
2005,1326,84.90041481842306
2005,1328,87.66578569568807
2005,1329,91.36405201509885
2005,1330,79.76746231001655
2005,1331,79.97266489070186
2005,1332,77.68778384556879
2005,1333,78.41121315585693
2005,1334,83.47175491081698
2005,1335,78.6913048291248
2005,1336,68.85427775809441
2005,1337,75.20580803305579
2005,1338,86.4580231362834
2005,1339,73.91524849138096
2005,1340,69.24075677210382
2005,1341,62.02197749822917
2005,1343,72.89764413580004
2005,1344,80.18122952243614
2005,1345,74.66622583454131
2005,1346,63.35916192164783
2005,1347,64.54046668371882
2005,1348,66.16733202405548
2005,1349,77.9553067732244
2005,1350,71.98257020487843
2005,1351,71.70607304671663
2005,1352,65.56009627548991
2005,1353,73.98937699474997
2005,1354,69.89238642267641
2005,1356,85.07702865516957
2005,1357,62.48469013431517
2005,1358,72.12167264985223
2005,1359,69.6958712768546
2005,1360,75.7583665083018
2005,1361,73.11269883455849
2005,1362,76.24353308228488
2005,1363,64.24338415664118
2005,1364,69.1761175375953
2005,1365,74.7425685643715
2005,1366,61.79152649849175
2005,1368,74.51424685510906
2005,1369,71.36351856530194
2005,1371,75.28391582106697
2005,1372,65.80229296219804
2005,1373,63.88846221100435
2005,1374,74.21301682069215
2005,1375,67.96443566600043
2005,1376,80.07651463384103
2005,1378,75.12796464667076
2005,1379,68.15378020936413
2005,1380,63.183518100560306
2005,1381,66.22838113117265
2005,1382,62.36878096202538
2005,1383,66.8423102199069
2005,1384,65.62056021941866
2005,1385,75.83845330472882
2005,1386,79.86965539543893
2005,1387,73.47466442225756
2005,1388,80.50083130292495
2005,1389,70.82207515138225
2005,1390,83.61848068820868
2005,1391,64.36207113696152
2005,1392,66.4731927408634
2005,1393,88.53143555922752
2005,1394,71.43176519521504
2005,1395,77.42442541594684
2005,1396,77.33751972235011
2005,1397,79.3664111822184
2005,1398,68.59838338520728
2005,1399,73.54761048486316
2005,1400,84.2331532085878
2005,1401,84.39455790153535
2005,1402,65.49968844159294
2005,1403,83.91996471305946
2005,1404,63.65277116098271
2005,1405,78.50400553189948
2005,1406,63.417796050689795
2005,1407,66.6574611414139
2005,1408,67.33819003258682
2005,1409,70.35454265144985
2005,1410,64.65964444352028
2005,1411,62.60075654085452
2005,1412,81.3985932370594
2005,1413,66.41189659054446
2005,1414,70.88932811590703
2005,1415,64.8387892363509
2005,1416,70.6210200780362
2005,1417,82.50850050225067
2005,1418,81.05348658801348
2005,1419,63.947499112463454
2005,1420,64.7193085953923
2005,1421,65.86298562131925
2005,1422,69.63056557403154
2005,1423,72.82629953232302
2005,1424,77.7764820554402
2005,1425,76.74061822161633
2005,1426,65.68108069605512
2005,1427,69.4352328107191
2005,1428,87.15343454214768
2005,1429,85.6348343541645
2005,1430,69.5002472973504
2005,1431,80.60927927625205
2005,1433,74.9730541903759
2005,1434,70.68792239605628
2005,1435,83.32752991500095
2005,1436,79.46555780900151
2005,1437,90.84746532701877
2005,1438,76.90919965595383
2005,1439,78.13610728754172
2005,1440,62.949919260373974
2005,1441,63.30057107538854
2005,1442,69.37031350665987
2005,1443,77.8656528830235
2005,1444,80.39336001132655
2005,1447,67.15172135694647
2005,1448,92.60568939581505
2005,1449,89.95387345426106
2005,1450,80.71873518709236
2005,1451,66.904058066912
2005,1452,84.07501515526647
2005,1453,71.56865180382707
2005,1454,83.04610862813485
2005,1455,81.87684330749248
2005,1456,64.06571206365416
2005,1457,77.51176516087057
2005,1458,86.9128193400154
2005,1459,67.90147562214668
2005,1460,71.15954768572789
2005,1461,76.40783872786676
2005,1462,79.17023285803981
2005,1463,69.82678070110202
2005,1464,63.008256264628685
2006,1102,82.12463525101468
2006,1103,78.7858397449466
2006,1104,79.66606279666304
2006,1105,64.9584754297961
2006,1106,63.82947127361285
2006,1107,74.06371253209845
2006,1108,62.716982171970194
2006,1110,66.96587255337265
2006,1111,68.59838338520728
2006,1112,84.07501515526647
2006,1113,74.43860348711299
2006,1114,69.1761175375953
2006,1115,63.947499112463454
2006,1116,87.9398738965024
2006,1117,68.4709443600451
