Season,TeamID,OffRating,DefRating,NetRating,Ast,DR,eFG,TS%,TORatio,OR%,FTARate,PIE,M
2003,1116,87.09121928376344,94.00402174139703,-6.912802457633589,275.0,656.0,0.4473007712082262,47.51417717337444,25.44681778552746,0.5847701149425287,0.35218508997429304,0.4117096018735363,0.256838356833838
2003,1117,99.9038358184848,98.06677231506214,1.8370635034226552,310.0,530.0,0.5056258790436006,54.81523205312541,20.236977944626936,0.4830508474576271,0.3917018284106892,0.4954013377926421,0.564184523358937
2003,1119,79.97449684764666,100.53425945005955,-20.55976260241289,293.0,539.0,0.47352941176470587,50.03542000671116,27.94231264486222,0.4267241379310345,0.2672268907563025,0.3590519415027736,0.0398303982541957
2003,1120,95.92352767572166,89.72019920976915,6.203328465952509,402.0,677.0,0.5213284582571602,54.70294454271148,23.888221153846153,0.49379310344827587,0.3607556368068251,0.5650974305914813,0.7170667686306883
2003,1122,95.90787141310958,93.1559983757515,2.751873037358081,362.0,654.0,0.5099573257467994,54.90722371338546,22.971160295103957,0.47674418604651164,0.46088193456614507,0.5318867924528302,0.5998777652807438
2003,1123,98.41016511032034,102.07984839319721,-3.669683282876875,315.0,652.0,0.47326350606394707,51.63426317272471,18.602628527251643,0.5470914127423823,0.36604189636163176,0.42990813201769307,0.375366491173063
2003,1124,94.32818318221263,93.49817328878737,0.830009893425256,398.0,649.0,0.4852216748768473,52.013084036667614,19.952799828363013,0.49101796407185627,0.3023399014778325,0.5089527027027027,0.530695887308853
2003,1125,97.37480418804456,95.02321946393702,2.351584724107539,473.0,662.0,0.54044357469015,56.84269505532988,24.636174636174637,0.48440065681444994,0.3457273320287019,0.5224312590448625,0.5842019073161153
2003,1126,88.0890529950278,99.25335337461401,-11.164300379586209,329.0,613.0,0.46422182468694095,50.021905522768854,23.733546071001197,0.502724795640327,0.3303518187239117,0.40368120085775555,0.1597828511653152
2003,1127,90.88096964727126,90.37523247616791,0.5057371711033483,343.0,654.0,0.48737046632124353,51.366338897781844,22.513552384113286,0.4744744744744745,0.27979274611398963,0.5047374654559811,0.519396004364362
2003,1128,97.50634378062425,92.9737359631576,4.532607817466655,348.0,558.0,0.5200927357032458,56.23027636989576,24.58917351377477,0.48853615520282184,0.446676970633694,0.5511279780729497,0.6597367948388513
2003,1129,89.98032384630073,91.39464871976563,-1.414324873464892,326.0,614.0,0.45677050222504767,49.84129128115081,21.244069583552978,0.5072933549432739,0.371900826446281,0.47989789406509253,0.44597694168485635
2003,1130,103.54637174093766,99.24314590235325,4.30322583858441,493.0,640.0,0.5190751445086705,55.43822597676874,19.209768688573416,0.49079754601226994,0.4300578034682081,0.5317987310019182,0.6434645956717231
2003,1131,97.19942402586832,90.30078649099269,6.898637534875633,407.0,732.0,0.49028536733454764,53.18650421743205,20.580989529870664,0.5100463678516228,0.34972677595628415,0.5385316086718892,0.7357578120516021
2003,1132,92.70071897111207,98.48483068407282,-5.784111712960751,344.0,597.0,0.5034456355283308,55.56501416211364,25.246858168761218,0.43656716417910446,0.498468606431853,0.45738636363636365,0.3011303749595799
2003,1133,96.94885019648737,97.04131452666999,-0.09246433018262223,364.0,674.0,0.492696287279367,53.34452627160682,20.482408053423704,0.524671052631579,0.4132684114424833,0.4861782999308915,0.4966849863594306
2003,1135,98.32018710668846,95.80402587218606,2.5161612345024054,408.0,654.0,0.5236486486486487,57.13103448275862,22.722567287784678,0.4517766497461929,0.47297297297297297,0.5308056872037915,0.5891885805328264
2003,1137,86.47107302928895,88.93402619297149,-2.462953163682542,327.0,617.0,0.4661854103343465,50.302907601501296,25.598058476828847,0.5291828793774319,0.4627659574468085,0.46515076618882845,0.40355828560748874
2003,1138,90.29483196070717,100.59292023391178,-10.298088273204613,354.0,634.0,0.44852034525277434,48.358733880422044,21.799828178694156,0.5459770114942529,0.33045622688039455,0.38717067583046966,0.1820822919645103
2003,1139,106.03312422954725,94.19835621599296,11.834768013554296,376.0,591.0,0.5588835942818243,58.60341779611078,17.3963133640553,0.42830188679245285,0.32675289312457456,0.5857611070648215,0.8383811302448032
2003,1140,103.79482165817029,91.22483435139276,12.569987306777534,416.0,757.0,0.5292636878539962,57.74446915452944,21.54126213592233,0.5106060606060606,0.4713656387665198,0.6225153595952295,0.857615755552034
2003,1141,103.19899657688747,95.2606122248192,7.938384352068269,453.0,675.0,0.5700261780104712,61.368182424323244,25.905974534769832,0.4637462235649547,0.47774869109947643,0.5785459266471925,0.7527613282134321
2003,1142,90.85989719420914,92.02000824112193,-1.1601110469127889,361.0,678.0,0.4823091247672253,52.10495502687743,23.399265905383363,0.4704225352112676,0.3500931098696462,0.47987559458470547,0.45599405113870123
2003,1143,99.056756046414,92.77398957495163,6.2827664714623666,464.0,707.0,0.5202583675866118,54.770900423460205,20.40309769658459,0.5015384615384615,0.33235466823253085,0.5504455760661999,0.7133020804129659
2003,1144,87.90023128084492,105.72978735969166,-17.829556078846736,377.0,516.0,0.5011078286558346,53.47711963568515,23.67402686091509,0.3849056603773585,0.35302806499261447,0.37791472351765487,0.07116317437340838
2003,1145,92.37849909793525,93.55260305189985,-1.1741039539646039,438.0,707.0,0.48812351543942994,51.72096447634824,20.604254444558627,0.4653179190751445,0.27197149643705465,0.5078229027962716,0.4561931062061899
2003,1147,94.65559971504113,101.4981731884176,-6.842573473376461,289.0,444.0,0.49144981412639405,54.30498652501051,22.91073124406458,0.4514480408858603,0.4066914498141264,0.44641061733360143,0.27470930873496296
2003,1148,98.17435073613282,97.55135115451802,0.6229995816148062,321.0,613.0,0.513184584178499,55.09826488541833,24.195350916405904,0.540268456375839,0.3373901284651792,0.511094674556213,0.5221235509419959
2003,1149,90.68847546340699,92.52165511011081,-1.833179646703826,324.0,553.0,0.47695530726256985,51.48769437982123,22.37754023258546,0.49295774647887325,0.29608938547486036,0.503968253968254,0.4308526935854427
2003,1150,93.47837103368282,95.45625092457183,-1.9778798908890138,421.0,675.0,0.46244266055045874,49.06504517197484,20.391433548519316,0.5689424364123159,0.33658256880733944,0.4836831892750044,0.42769862519841306
2003,1151,104.35906888056411,98.84928358843588,5.509785292128228,453.0,646.0,0.5438432835820896,58.44665271966527,23.377281947261665,0.5214180206794683,0.39800995024875624,0.5363431151241534,0.6801574760003786
2003,1152,87.5173856797914,103.8114980980226,-16.294112418231194,363.0,622.0,0.4777708202880401,50.38466137840315,26.168317822475736,0.5209235209235209,0.37507827175954916,0.35565449688334816,0.08510035038561072
2003,1153,97.0582603970613,88.66542408686449,8.392836310196813,344.0,655.0,0.462822936357908,50.30892616464497,16.636791395922025,0.522273425499232,0.3799621928166352,0.5574650912996778,0.7786885341693426
2003,1154,85.72082394222411,96.9879599821862,-11.267136039962082,314.0,520.0,0.4571209800918836,49.3175673474706,24.096385542168676,0.4826325411334552,0.36906584992343033,0.40059482955845344,0.15215982392605074
2003,1155,96.24649000507343,95.79439271381786,0.4520972912555692,351.0,628.0,0.485170857511283,51.83001054994996,20.916555703506436,0.5303244005641748,0.40361057382333976,0.5060103033772181,0.5163674472471108
2003,1156,89.34984313489403,99.65071382642321,-10.300870691529184,406.0,630.0,0.5035714285714286,53.472014773375335,25.88105726872247,0.4484240687679083,0.4116883116883117,0.43094672548354257,0.1797939552354668
2003,1157,93.96789718791067,97.62130885673739,-3.6534116688267204,318.0,575.0,0.4881035689293212,52.730753576435475,25.566191921550313,0.543035993740219,0.33799860041987406,0.46216857081267515,0.3703854762868277
2003,1158,96.75678860261016,90.57017682548042,6.186611777129741,419.0,694.0,0.5142602495543672,54.32811422441317,20.33695543814176,0.4579710144927536,0.3434343434343434,0.5329190460194827,0.7148608007254882
2003,1159,93.04190501925957,95.70334888729442,-2.6614438680348513,363.0,569.0,0.4918200408997955,51.808613597870796,21.617852161785216,0.5228136882129277,0.267211997273347,0.4630885873902634,0.403161816363783
2003,1160,97.97405933785548,90.90117765135503,7.072881686500452,415.0,867.0,0.48395581273014204,51.9425769375846,19.882719442917352,0.5172811059907834,0.39032088374539714,0.5638652912621359,0.7392884082794438
2003,1161,100.93466969607346,99.1160269988469,1.8186426972265508,465.0,704.0,0.5470249520153551,58.151718357082984,24.029391321616522,0.47368421052631576,0.4657709532949456,0.5290515075376885,0.5628941116381646
2003,1162,76.65602811711092,95.87724113752083,-19.221213020409905,262.0,584.0,0.4282218597063622,46.813862493012856,28.72632103688933,0.480225988700565,0.3523654159869494,0.32225323521948745,0.042605637906553744
2003,1163,100.20361108269381,89.39447519330702,10.809135889386795,469.0,837.0,0.5235798499464094,55.04545089812808,21.92211636296365,0.49058693244739754,0.3553054662379421,0.5869150652779815,0.8303009641744867
2003,1164,89.50567829030385,95.06880044865504,-5.563122158351192,258.0,544.0,0.482962962962963,52.13262539901509,24.723641982645905,0.4692028985507246,0.3251851851851852,0.46706454465075153,0.3017968523103161
2003,1165,86.12385490273704,97.5664980124075,-11.442643109670456,336.0,576.0,0.4869831546707504,51.27445656645439,24.42877977637336,0.44731977818853974,0.3437978560490046,0.42145673376219134,0.14991841205004772
2003,1166,107.43217402367324,87.21931374847354,20.212860275199702,555.0,765.0,0.5688291139240507,59.16356519870134,19.66642882625758,0.4958563535911602,0.34862869198312235,0.6399777592438143,0.9478126018727865
2003,1168,95.3731048119479,101.01710224739467,-5.643997435446778,339.0,561.0,0.48535286284953394,51.528926786571425,21.788470267816614,0.5627009646302251,0.37683089214380827,0.4526440410418311,0.3100831500570606
2003,1169,95.06071175750232,95.1579108492789,-0.09719909177658792,357.0,622.0,0.5029546946815495,54.07871272757434,25.285050675675674,0.5155555555555555,0.39461588969139855,0.49235656144530476,0.4964461504941389
2003,1170,86.53975239577645,96.41246432302387,-9.872711927247423,363.0,617.0,0.46215522771007056,49.906017597864285,23.537876451845,0.4772370486656201,0.37331622835150735,0.4148463174173594,0.18202022553643346
2003,1171,89.86712279543312,97.74508485866913,-7.877962063236012,352.0,555.0,0.4953416149068323,52.51939636797681,20.378548895899055,0.39373601789709173,0.2911490683229814,0.4311794871794872,0.23705971081128097
2003,1172,96.17733931502862,93.08667318235614,3.0906661326724816,384.0,681.0,0.5292439372325249,56.73232908458864,25.841414717626925,0.4838160136286201,0.32453637660485024,0.5443985036424493,0.6116703153672224
2003,1173,104.71790436699065,95.39200857305686,9.325895793933796,441.0,672.0,0.5209923664122137,55.965747159957054,21.076771868515888,0.5255376344086021,0.42048346055979646,0.5815652173913044,0.7854071028968921
2003,1174,91.86572484938156,91.45025172192206,0.4154731274595065,407.0,707.0,0.46713205351948806,50.318600182057246,19.39569206222577,0.4878048780487805,0.3164630599185573,0.49790940766550523,0.5157578387663206
2003,1175,94.50655247802666,95.06909148087206,-0.5625390028453978,328.0,522.0,0.507451564828614,53.77979096307441,22.978511986088684,0.4728171334431631,0.3450074515648286,0.5029755344941591,0.4793736696973394
2003,1176,96.88483774581097,94.40718316500981,2.4776545808011576,460.0,776.0,0.4727606076479832,51.28668988286373,19.53769950467804,0.5610425240054869,0.33315872184389733,0.5049042503503036,0.5891253154270183
2003,1177,96.91255674755719,92.83365851470849,4.078898232848701,360.0,689.0,0.48150638870208473,52.79293469089273,22.68926301705876,0.5564516129032258,0.41156691324815065,0.542259083728278,0.645227795068163
2003,1178,103.00616065381031,94.34723655608963,8.658924097720686,388.0,647.0,0.5218340611353712,55.238683182800315,18.728411053540587,0.5171849427168577,0.34123518402994385,0.5752325369323363,0.7723085665818644
2003,1179,94.559168208599,103.08803436074716,-8.528866152148154,358.0,627.0,0.5055309734513275,54.92814721358895,22.97081623347013,0.4883720930232558,0.4174041297935103,0.45661424606845513,0.23125580692167239
2003,1180,93.48650344524692,88.83566734420198,4.650836101044945,427.0,708.0,0.48641304347826086,51.730636754747394,20.15139116202946,0.48632218844984804,0.33997584541062803,0.5370436015597306,0.6703594605505099
2003,1181,105.05916068602315,90.23381348876816,14.825347197254985,415.0,693.0,0.5143646408839779,55.63474286748569,19.537776127714867,0.5301668806161746,0.46519337016574586,0.5974946431514752,0.8924467541703192
2003,1182,88.4772754589884,97.32058135194076,-8.843305892952358,377.0,665.0,0.49842271293375395,53.35359756829181,27.4210678767983,0.4663805436337625,0.38548895899053626,0.4354243542435424,0.20996562505918048
2003,1183,100.32418365672892,101.94830318863711,-1.6241195319081925,452.0,640.0,0.49942296595499136,54.025688440201904,18.309290830222942,0.49416909620991256,0.3254472013848817,0.4833234067897558,0.44438563766592454
2003,1184,96.43366674010146,104.1289872444734,-7.695320504371935,341.0,513.0,0.49337979094076656,52.94100268841029,20.604236601458503,0.5194805194805194,0.37770034843205574,0.4249207237455699,0.255794957386756
2003,1185,96.99123848374138,100.68059490254237,-3.6893564188009833,383.0,632.0,0.5023209549071618,53.58723347190559,21.077908217716114,0.5,0.4973474801061008,0.4735628105039035,0.37301731258461585
2003,1186,94.58841659914842,89.60026451629535,4.9881520828530626,429.0,663.0,0.5124579124579125,55.950033779591614,24.906725824342036,0.46815834767641995,0.4653198653198653,0.5661837666203612,0.679962309250565
2003,1187,90.37059380336726,94.55919910345983,-4.188605300092576,298.0,619.0,0.4423076923076923,48.22560396827827,20.05263817520993,0.5404040404040404,0.3433048433048433,0.48148148148148145,0.3474600691366775
2003,1189,90.02328033308211,98.73707221147659,-8.713791878394474,279.0,514.0,0.46457564575645754,49.615953437336,25.00308680083961,0.5597920277296361,0.3372693726937269,0.40666817872533456,0.2166705887686152
2003,1190,95.93828327572773,93.26342407659033,2.6748591991374013,379.0,649.0,0.4996984318455971,54.446552814674256,24.634858812074,0.5026595744680851,0.4041013268998794,0.5234097513722957,0.5970851314682639
2003,1191,98.0984640708927,103.25363845829166,-5.155174387398958,441.0,646.0,0.5425685425685426,58.23367748644433,24.29193899782135,0.44086021505376344,0.4509379509379509,0.49714573539288115,0.3290631937734051
2003,1192,94.90948121976095,97.02759404850205,-2.118112828741104,407.0,617.0,0.5103857566765578,54.13046830823009,20.784198113207548,0.43909774436090226,0.3252225519287834,0.46240663900414936,0.42384258153697996
2003,1193,92.46716384267447,90.85258854197652,1.6145753006979504,385.0,768.0,0.482779827798278,53.32159033719174,24.593301435406698,0.4896265560165975,0.46740467404674046,0.5353553165226591,0.5609525801559081
2003,1194,86.82889532847733,97.3507882744483,-10.521892945970976,330.0,582.0,0.4433198380566802,47.4536595295345,22.57642799678198,0.5344352617079889,0.2874493927125506,0.3667676003028009,0.1692369488772858
2003,1196,104.19726670875721,88.78687622229418,15.41039048646303,509.0,752.0,0.5533675799086758,57.93212118227814,20.079349719372942,0.4745042492917847,0.3350456621004566,0.5993589743589743,0.9025825192209816
2003,1197,94.36136519360048,94.72551903901717,-0.3641538454166948,326.0,709.0,0.5066413662239089,54.221594475831765,25.652701882210078,0.5111402359108781,0.44022770398481975,0.495636025998143,0.4866088678638519
2003,1198,87.34733957941505,94.74347686043886,-7.396137281023812,266.0,584.0,0.4432284541723666,47.685395814376704,25.0620907654098,0.5853658536585366,0.426812585499316,0.41914587332053743,0.24404843513805885
2003,1199,90.5527886147283,88.53438805796637,2.0184005567619323,404.0,696.0,0.4879663056558363,51.65105447694803,21.64762477450391,0.4583333333333333,0.31528279181708785,0.5299206921413122,0.577753577699456
2003,1200,84.10043359949837,101.66394956668643,-17.563515967188053,339.0,626.0,0.4732824427480916,49.73962269335935,25.097515910490657,0.44521497919556174,0.33142493638676845,0.3585317099763765,0.06672096196308738
2003,1201,98.04775188483441,91.40044667230326,6.647305212531151,413.0,681.0,0.5049474335188621,53.69953956526395,23.334389188047723,0.5513196480938416,0.32653061224489793,0.5535714285714286,0.7264213835556884
2003,1202,91.278529014473,97.18864959814391,-5.910120583670917,356.0,641.0,0.46715561224489793,50.107452339688045,22.727272727272727,0.552099533437014,0.3156887755102041,0.4556267154620311,0.29469481126546293
2003,1203,96.26247576671966,96.96002993894227,-0.6975541722226097,385.0,660.0,0.4930203045685279,53.380782918149464,24.238085498056865,0.5256241787122208,0.4847715736040609,0.49916558501761543,0.47491267194609516
2003,1204,96.78693113768333,99.54523553651806,-2.7583043988347384,354.0,596.0,0.5098789037603569,53.41778689972951,22.1372401163417,0.5169366715758469,0.36265137029955385,0.47864299525399895,0.40350699628381237
2003,1205,85.17961610490617,94.91054993198101,-9.730933827074836,432.0,721.0,0.4576793721973094,48.179816701653785,22.637988607346298,0.49022346368715086,0.19955156950672645,0.416015625,0.18172819767816936
2003,1206,92.15877149820824,87.02171623074958,5.137055267458663,328.0,657.0,0.4645225464190981,50.307763491818676,24.1660244412639,0.5829307568438004,0.3839522546419098,0.5243048185098705,0.6895059051570295
2003,1207,95.45470335067036,87.30244897503697,8.15225437563339,450.0,740.0,0.468013468013468,51.82851856622597,21.6474557211133,0.5224646983311938,0.4169472502805836,0.5656116338751069,0.7758757380592602
2003,1208,104.62084963063347,96.6935448410345,7.927304789598978,484.0,664.0,0.5186859553948161,55.205536046271426,16.78682879586786,0.497841726618705,0.35201928872814947,0.5667215815485996,0.749520263222471
2003,1209,96.64647844363542,96.97649080905272,-0.3300123654173035,372.0,621.0,0.5051640340218712,53.80930507251132,20.882503848127246,0.4756277695716396,0.3311057108140948,0.4914686652846436,0.4881480575878003
2003,1210,97.07994171345324,91.22893269022197,5.851009023231271,436.0,693.0,0.4935103244837758,52.474445906284785,21.641715042264998,0.5339673913043478,0.34926253687315634,0.538933068257124,0.7036381394287828
2003,1211,104.78637122336872,92.7243150967775,12.062056126591216,488.0,785.0,0.5346131471785922,57.375474326336516,21.419072948328267,0.541727672035139,0.4444444444444444,0.5960456273764259,0.8456777416432036
2003,1212,87.44632819692264,99.21710466943658,-11.770776472513944,373.0,714.0,0.47254004576659037,50.31907499842042,21.770334928229666,0.4311797752808989,0.27745995423340963,0.4044908285895003,0.14721324948135817
2003,1214,93.7457762367044,90.24779951145423,3.497976725250169,439.0,704.0,0.507168458781362,53.744438177602305,25.346062052505967,0.5156037991858887,0.4032258064516129,0.5350140056022409,0.6292407660770247
2003,1216,92.19606773765722,92.14501786626317,0.05104987139404216,337.0,632.0,0.46166134185303515,49.227917626374825,21.8408736349454,0.5549215406562055,0.3623003194888179,0.495864262990456,0.5019260497858412
2003,1217,92.31714523005144,95.13291872290705,-2.8157734928556124,401.0,645.0,0.49288486416558863,52.02606970813262,23.991275899672846,0.5393258426966292,0.2975420439844761,0.47172260337474503,0.3970125642793794
2003,1218,96.53305379706131,92.29036649437566,4.242687302685653,471.0,652.0,0.5021984924623115,53.670818976941426,22.078593588417785,0.5146831530139103,0.38944723618090454,0.5561142036272221,0.6513991121352508
2003,1219,92.83268755442234,101.46361850542809,-8.630930951005752,321.0,580.0,0.49177090190915074,51.972861738141056,23.588470258015764,0.5347682119205298,0.36142198815009874,0.4217062634989201,0.2250249399838484
2003,1220,86.39931768788685,95.1833257798775,-8.784008091990657,379.0,743.0,0.4661473936488916,48.57273499248808,27.125506072874494,0.5562659846547314,0.3085680047932894,0.412557781201849,0.20638817299220785
2003,1221,101.14616463940827,84.90041069682803,16.245753942580237,447.0,705.0,0.5094833224329627,54.82701273208102,21.95890857701924,0.5794701986754967,0.4198822759973839,0.6497873985311171,0.919492394194608
2003,1222,81.50671438312165,92.6507961166815,-11.144081733559858,302.0,727.0,0.456021650879567,48.49043421385144,26.952391472440077,0.465149359886202,0.2902571041948579,0.41612200435729846,0.14398283762244565
2003,1224,96.58081545270748,96.09703176874584,0.48378368396164717,335.0,613.0,0.4844097995545657,52.01511185854542,21.795239460854603,0.546975546975547,0.36915367483296213,0.4769787894464563,0.5174558476354971
2003,1225,90.52241064323421,92.96017753667859,-2.437766893444376,325.0,615.0,0.4613793103448276,49.87613049577649,21.991014424213763,0.512,0.32689655172413795,0.48094147052697356,0.4086277998158512
2003,1226,92.98507066094913,93.76563788580495,-0.7805672248558153,385.0,609.0,0.4901587301587302,51.73864654306577,21.265396357511317,0.4864,0.3568253968253968,0.4875023491824845,0.4709625313577486
2003,1227,103.28213929889176,94.36060167206793,8.921537626823834,477.0,706.0,0.5315634218289086,54.64944925943502,18.8630222406984,0.5459610027855153,0.3811209439528024,0.5710491367861886,0.7784473209900331
2003,1228,104.52371938729186,85.07852015527689,19.44519923201497,548.0,762.0,0.5522700119474313,58.1396842524439,19.688964210946068,0.46645367412140576,0.34229390681003585,0.6641591440989636,0.9459983618340022
2003,1229,93.4494611646526,101.5321161078847,-8.0826549432321,334.0,613.0,0.5025740025740025,53.0910740100343,22.940174579518843,0.5202205882352942,0.28442728442728443,0.41701461377870563,0.23977824793546726
2003,1231,99.46789207072415,94.48788684077651,4.980005229947636,442.0,820.0,0.49516496018202505,53.68951900661306,17.8936108139648,0.48058902275769744,0.4118316268486917,0.537068046886893,0.6713865403520721
2003,1232,83.71439102553649,97.54712916526206,-13.832738139725578,381.0,646.0,0.4394865525672372,47.228147868117624,21.48132736918756,0.48049921996879874,0.2775061124694376,0.3864010235788704,0.10648270472136265
2003,1233,97.84190974500522,93.29635644038447,4.5455533046207535,477.0,702.0,0.5112462006079027,55.1405780376143,21.79449505338427,0.4785185185185185,0.417629179331307,0.5595846382066919,0.6596479807434132
2003,1234,95.67870616676342,91.79651932178432,3.8821868449791026,405.0,701.0,0.4920844327176781,53.57290262223812,22.47011101622545,0.5047770700636943,0.4182058047493404,0.544201861130995,0.6401859906732325
2003,1235,97.08562515392825,92.0121500697808,5.0734750841474465,332.0,711.0,0.505256648113791,53.18187337263737,20.214916480476646,0.512987012987013,0.30735930735930733,0.5291561028612821,0.678434589977444
2003,1236,89.64865151780567,100.39560670734537,-10.74695518953969,393.0,675.0,0.4883793969849246,52.63718416358263,22.695875271363725,0.4463087248322148,0.37814070351758794,0.4325113562621674,0.17151979870253675
2003,1237,97.75995790773948,96.60227419567414,1.1576837120653352,428.0,669.0,0.5133256083429896,55.07512440214503,23.66781363340463,0.5252808988764045,0.41946697566628044,0.4946338383838384,0.5413321635478118
2003,1238,88.01335832375062,93.0567201343915,-5.043361810640874,367.0,657.0,0.4683076923076923,50.88900931588862,21.955018985493137,0.4439252336448598,0.40492307692307694,0.45403587443946186,0.3153826224639178
2003,1239,87.13028838650652,92.82507847712786,-5.694790090621339,331.0,658.0,0.4770523594053006,50.834083200664494,25.210084033613445,0.46584699453551914,0.35229476405946997,0.46598513011152415,0.29303816907426417
2003,1240,100.03983000287568,95.9922414786214,4.04758852425428,441.0,618.0,0.518856806128462,54.72455308281649,21.399422713247734,0.523121387283237,0.3600471420153212,0.5146913172664246,0.6398002816596559
2003,1241,90.78202768277126,93.93516187393024,-3.1531341911589834,370.0,668.0,0.48518518518518516,51.50317723073637,22.471329682818475,0.474964234620887,0.32839506172839505,0.4767112954931171,0.3834487901515226
2003,1242,103.30639959974293,84.2963285258558,19.010071073887133,502.0,807.0,0.5238095238095238,55.13127570156808,20.53661674170725,0.5535483870967742,0.3873729266987694,0.6584448789291623,0.9442098815107226
2003,1243,96.51111567710143,91.70634974583356,4.804765931267866,462.0,771.0,0.5080645161290323,53.09914466911531,20.08296236341562,0.5007342143906021,0.3685782556750299,0.5566798147830561,0.670475391969645
2003,1245,107.302563435066,100.59011684754388,6.712446587522123,408.0,688.0,0.5537368746139593,58.3217407281031,19.420500571191194,0.5301204819277109,0.37183446571958,0.5396155649320207,0.7106546309704279
2003,1246,104.98546217255907,86.78967469404218,18.19578747851689,518.0,773.0,0.537988228999465,56.77670347273872,20.708697653014266,0.535064935064935,0.35580524344569286,0.6530519283328272,0.933859768493858
2003,1247,92.22665332769469,96.41665776963943,-4.190004441944737,331.0,655.0,0.45242424242424245,50.34819295481116,21.27659574468085,0.4890038809831824,0.40484848484848485,0.44652764492060454,0.35023219608106265
2003,1248,93.50861586725189,97.64709242384176,-4.138476556589865,361.0,636.0,0.5084566596194503,54.14259065471587,21.829282340744154,0.42857142857142855,0.3403805496828753,0.48768207156986154,0.35379694198191586
2003,1249,87.11374917748506,88.61303625531714,-1.4992870778320793,275.0,676.0,0.4797794117647059,51.82940896018209,26.330787643907446,0.45754716981132076,0.41102941176470587,0.4889233495790873,0.44093610117807375
2003,1250,92.28712684970131,92.23153219497257,0.05559465472873626,312.0,626.0,0.47898230088495575,52.16434912404745,22.114803625377643,0.48713235294117646,0.36504424778761063,0.5120585701981051,0.5020954984905095
2003,1251,86.87753011754377,92.18163195629907,-5.304101838755301,328.0,702.0,0.4553866490416391,51.397192090242655,26.517057462010666,0.4758522727272727,0.4666226040978189,0.4804593070104754,0.30484593810841043
2003,1252,94.45831710711698,101.01152284679772,-6.553205739680735,342.0,640.0,0.507380073800738,55.52629598976751,23.185143500281374,0.4196277495769882,0.47601476014760147,0.4661187214611872,0.28231111533218833
2003,1253,88.27717088825868,105.25981040148852,-16.98263951322984,306.0,529.0,0.487993803253292,52.92605965973781,26.32824517808543,0.4517857142857143,0.40123934934159566,0.36479385610347614,0.07962401557702695
2003,1254,93.40407256214542,100.7804170175765,-7.376344455431081,401.0,722.0,0.48441043083900226,51.508245730108555,23.429179978700745,0.5518617021276596,0.3299319727891156,0.43954659949622166,0.2578282982725201
